transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_country,high_risk_geo_flag,case_id
TX307794,CUST10506,2026-03-12,ACH,Debit,3236.83,United States,0,CASE0208
TX318789,CUST10506,2026-07-22,Check,Debit,5085.18,United Arab Emirates,1,CASE0208
TX312263,CUST10506,2026-04-13,Check,Credit,7035.85,United States,0,CASE0208
TX311072,CUST10506,2026-06-26,Check,Credit,15567.09,Canada,0,CASE0208
TX311597,CUST10506,2026-09-18,ACH,Debit,4470.17,Russia,1,CASE0208
TX316263,CUST10686,2026-07-07,Wire,Credit,6613.33,India,0,CASE0209
TX309770,CUST10686,2026-08-23,P2P,Debit,4316.76,India,0,CASE0209
TX312013,CUST10686,2026-06-15,Card,Credit,4407.68,Mexico,0,CASE0209
TX308714,CUST10686,2026-01-03,ACH,Debit,7658.52,Nigeria,1,CASE0209
TX319816,CUST10686,2026-06-15,Card,Debit,579.58,United Arab Emirates,1,CASE0209
TX309047,CUST10686,2026-08-28,Card,Credit,7297.86,Nigeria,1,CASE0209
TX307897,CUST10686,2026-01-15,ACH,Credit,493.12,Mexico,0,CASE0209
TX305457,CUST10686,2026-07-21,Wire,Credit,33070.94,Nigeria,1,CASE0209
TX320366,CUST10686,2026-06-15,P2P,Credit,4018.0,United Kingdom,0,CASE0209
TX313876,CUST10686,2026-05-09,Check,Credit,4062.95,India,0,CASE0209
TX302112,CUST10686,2026-04-30,Check,Credit,11656.26,Nigeria,1,CASE0209
TX311958,CUST10686,2026-09-13,Cash Deposit,Credit,11950.6,Nigeria,1,CASE0209
TX314245,CUST10686,2026-08-27,Wire,Debit,2492.69,Canada,0,CASE0209
TX318292,CUST10686,2026-06-04,P2P,Debit,19876.38,United Arab Emirates,1,CASE0209
TX315021,CUST10686,2026-05-15,Check,Debit,1897.87,United States,0,CASE0209
TX310291,CUST10686,2026-01-08,Wire,Credit,10911.88,Turkey,1,CASE0209
TX316295,CUST10686,2026-09-02,P2P,Debit,7496.54,United States,0,CASE0209
TX315348,CUST10686,2026-06-04,Card,Debit,18806.8,United States,0,CASE0209
TX321450,CUST10686,2026-06-13,Cash Deposit,Debit,12826.93,Canada,0,CASE0209
TX309168,CUST10686,2026-09-01,Cash Deposit,Debit,23792.81,Nigeria,1,CASE0209
TX312335,CUST10686,2026-01-10,Wire,Debit,15662.5,India,0,CASE0209
TX315133,CUST10686,2026-06-18,Cash Deposit,Debit,1357.26,China,0,CASE0209
TX318819,CUST10686,2026-09-21,Wire,Credit,2378.4,United Kingdom,0,CASE0209
TX314311,CUST10584,2026-07-17,ACH,Credit,2583.6,United States,0,CASE0210
TX317346,CUST10584,2026-06-25,Wire,Credit,1928.64,Russia,1,CASE0210
TX316601,CUST10584,2026-02-15,ACH,Credit,1772.43,Nigeria,1,CASE0210
TX313370,CUST10584,2026-03-16,Wire,Credit,981.86,China,0,CASE0210
TX310232,CUST10584,2026-03-16,Check,Credit,2164.19,Russia,1,CASE0210
TX301492,CUST10584,2026-08-08,Cash Deposit,Credit,11002.79,Mexico,0,CASE0210
TX303377,CUST10584,2026-06-12,Cash Withdrawal,Debit,3543.49,Turkey,1,CASE0210
TX300426,CUST10584,2026-07-24,ACH,Debit,14248.69,India,0,CASE0210
TX310636,CUST10584,2026-04-15,P2P,Debit,6195.36,United Kingdom,0,CASE0210
TX313548,CUST10584,2026-06-03,Card,Credit,8280.84,Nigeria,1,CASE0210
TX307233,CUST10584,2026-02-09,Cash Deposit,Debit,3084.58,Nigeria,1,CASE0210
TX317883,CUST10584,2026-03-15,P2P,Credit,16840.46,Nigeria,1,CASE0210
TX300613,CUST10584,2026-07-04,P2P,Credit,6859.73,Mexico,0,CASE0210
TX315271,CUST10584,2026-03-17,Wire,Debit,1575.31,Canada,0,CASE0210
TX316658,CUST10584,2026-06-30,Wire,Debit,4837.56,United States,0,CASE0210
TX312638,CUST10584,2026-01-03,Cash Deposit,Debit,1681.59,United Arab Emirates,1,CASE0210
TX303152,CUST10584,2026-04-04,ACH,Debit,24199.52,India,0,CASE0210
TX314481,CUST10584,2026-07-07,P2P,Debit,17770.14,Turkey,1,CASE0210
TX304581,CUST10584,2026-01-24,Check,Credit,36029.89,Canada,0,CASE0210
TX319054,CUST10584,2026-09-18,Check,Debit,7008.04,China,0,CASE0210
TX310555,CUST10584,2026-05-31,Cash Withdrawal,Credit,5987.9,Nigeria,1,CASE0210
TX320412,CUST10584,2026-06-19,Wire,Debit,13755.24,United Arab Emirates,1,CASE0210
TX305364,CUST10584,2026-03-30,Check,Debit,1181.99,Canada,0,CASE0210
TX303782,CUST10584,2026-05-11,Check,Credit,2714.81,Mexico,0,CASE0210
TX303234,CUST10584,2026-03-11,Wire,Credit,6059.24,Turkey,1,CASE0210
TX304624,CUST10349,2026-09-08,Wire,Debit,23144.51,Turkey,1,CASE0211
TX307582,CUST10349,2026-08-24,P2P,Credit,5912.46,United Arab Emirates,1,CASE0211
TX300475,CUST10349,2026-07-29,P2P,Debit,19429.59,China,0,CASE0211
TX312088,CUST10349,2026-06-07,Check,Credit,2407.28,Turkey,1,CASE0211
TX312892,CUST10349,2026-03-30,Cash Withdrawal,Credit,4436.45,India,0,CASE0211
TX317790,CUST10349,2026-08-18,Card,Debit,26909.49,Turkey,1,CASE0211
TX302395,CUST10349,2026-03-26,ACH,Credit,5937.49,United Kingdom,0,CASE0211
TX304615,CUST10349,2026-09-24,Cash Deposit,Credit,6865.39,Mexico,0,CASE0211
TX319809,CUST10349,2026-09-01,Check,Debit,7276.76,India,0,CASE0211
TX300113,CUST10349,2026-07-05,P2P,Credit,4682.84,Turkey,1,CASE0211
TX318849,CUST10349,2026-05-03,ACH,Credit,9407.92,Turkey,1,CASE0211
TX312147,CUST10349,2026-06-22,Card,Credit,1875.86,United States,0,CASE0211
TX308416,CUST10349,2026-04-14,Wire,Debit,18058.64,Canada,0,CASE0211
TX300147,CUST10349,2026-01-28,P2P,Credit,5428.32,China,0,CASE0211
TX315334,CUST10349,2026-03-17,P2P,Debit,9384.49,India,0,CASE0211
TX309812,CUST10349,2026-09-01,Cash Withdrawal,Credit,7505.32,Mexico,0,CASE0211
TX317934,CUST10349,2026-02-03,Cash Deposit,Credit,21153.18,Nigeria,1,CASE0211
TX321753,CUST10349,2026-07-31,Card,Credit,38813.53,United States,0,CASE0211
TX315746,CUST10349,2026-04-19,Cash Withdrawal,Credit,13534.23,Nigeria,1,CASE0211
TX305823,CUST10349,2026-03-28,Check,Credit,66257.2,China,0,CASE0211
TX300244,CUST10349,2026-08-07,Cash Withdrawal,Credit,14111.89,Turkey,1,CASE0211
TX321818,CUST10349,2026-09-22,Cash Withdrawal,Debit,13298.22,United States,0,CASE0211
TX303460,CUST10349,2026-08-28,Wire,Debit,9615.82,United Kingdom,0,CASE0211
TX321189,CUST10349,2026-03-06,Wire,Debit,794.58,Russia,1,CASE0211
TX314961,CUST10349,2026-08-09,P2P,Debit,11022.49,Turkey,1,CASE0211
TX316608,CUST10525,2026-04-15,Wire,Debit,4726.81,Turkey,1,CASE0212
TX321386,CUST10525,2026-04-03,Check,Debit,5489.18,Russia,1,CASE0212
TX321921,CUST10525,2026-05-15,Wire,Debit,3402.88,United Arab Emirates,1,CASE0212
TX320157,CUST10525,2026-03-08,P2P,Credit,4570.83,Mexico,0,CASE0212
TX302020,CUST10525,2026-04-12,P2P,Credit,1860.32,Russia,1,CASE0212
TX300126,CUST10525,2026-06-23,Wire,Credit,3291.26,Canada,0,CASE0212
TX312636,CUST10525,2026-09-04,Cash Deposit,Debit,13427.36,Canada,0,CASE0212
TX302025,CUST10525,2026-03-11,ACH,Debit,6266.78,China,0,CASE0212
TX320546,CUST10525,2026-01-04,Card,Credit,6093.54,Turkey,1,CASE0212
TX312041,CUST10525,2026-08-08,ACH,Debit,10904.92,Nigeria,1,CASE0212
TX307267,CUST10525,2026-04-11,Cash Withdrawal,Credit,5380.23,United Kingdom,0,CASE0212
TX313258,CUST10525,2026-06-15,Check,Debit,2231.69,India,0,CASE0212
TX308551,CUST10525,2026-07-01,Wire,Debit,2901.48,United Kingdom,0,CASE0212
TX301462,CUST10525,2026-07-01,Cash Withdrawal,Debit,2791.52,China,0,CASE0212
TX306654,CUST10525,2026-04-25,P2P,Credit,21330.81,United Arab Emirates,1,CASE0212
TX319262,CUST10525,2026-08-09,Wire,Debit,1882.35,Mexico,0,CASE0212
TX309311,CUST10525,2026-06-18,Cash Deposit,Credit,4884.17,United States,0,CASE0212
TX308443,CUST10525,2026-01-28,Wire,Credit,6331.63,United Kingdom,0,CASE0212
TX317261,CUST10525,2026-08-21,Card,Credit,9249.95,China,0,CASE0212
TX318128,CUST10525,2026-08-08,Cash Deposit,Debit,9097.22,Canada,0,CASE0212
TX319287,CUST10525,2026-04-25,Cash Deposit,Credit,23523.44,Canada,0,CASE0212
TX312718,CUST10525,2026-01-26,P2P,Debit,24393.35,China,0,CASE0212
TX317051,CUST10525,2026-04-21,Check,Debit,10689.01,China,0,CASE0212
TX318917,CUST10525,2026-03-07,Card,Debit,1599.67,China,0,CASE0212
TX312725,CUST10525,2026-07-01,Wire,Debit,7892.79,Canada,0,CASE0212
TX320311,CUST10071,2026-08-25,Wire,Credit,3342.75,United Arab Emirates,1,CASE0213
TX304568,CUST10071,2026-01-03,Wire,Debit,17124.2,United States,0,CASE0213
TX301668,CUST10071,2026-03-31,P2P,Debit,5661.09,Canada,0,CASE0213
TX315861,CUST10071,2026-01-09,Wire,Debit,4590.26,Mexico,0,CASE0213
TX303804,CUST10071,2026-01-15,Cash Deposit,Debit,5992.14,India,0,CASE0213
TX311227,CUST10071,2026-05-25,Wire,Credit,15022.37,Russia,1,CASE0213
TX318770,CUST10071,2026-05-19,Cash Withdrawal,Debit,16138.68,Canada,0,CASE0213
TX305922,CUST10071,2026-02-21,ACH,Credit,3346.65,Turkey,1,CASE0213
TX307368,CUST10071,2026-04-25,Card,Credit,10856.35,China,0,CASE0213
TX320069,CUST10071,2026-05-12,Cash Deposit,Credit,8065.39,Turkey,1,CASE0213
TX318915,CUST10071,2026-01-01,Wire,Credit,3870.67,United Kingdom,0,CASE0213
TX300086,CUST10071,2026-09-03,Cash Deposit,Credit,13747.18,India,0,CASE0213
TX306417,CUST10071,2026-03-29,Cash Deposit,Debit,7479.69,United States,0,CASE0213
TX303229,CUST10071,2026-07-19,Card,Credit,3035.95,Russia,1,CASE0213
TX314560,CUST10071,2026-04-02,Wire,Credit,1162.75,United Arab Emirates,1,CASE0213
TX313887,CUST10071,2026-04-29,P2P,Credit,4760.04,Russia,1,CASE0213
TX317501,CUST10071,2026-04-28,Card,Credit,4527.91,China,0,CASE0213
TX304813,CUST10071,2026-06-17,P2P,Debit,6857.29,United States,0,CASE0213
TX315557,CUST10071,2026-07-07,Wire,Credit,2617.4,Russia,1,CASE0213
TX300342,CUST10071,2026-01-16,Card,Debit,5475.02,United Arab Emirates,1,CASE0213
TX316240,CUST10071,2026-02-04,Wire,Debit,37077.82,United States,0,CASE0213
TX319031,CUST10071,2026-09-25,Check,Credit,5291.39,Canada,0,CASE0213
TX305936,CUST10071,2026-03-01,Wire,Credit,5465.13,United States,0,CASE0213
TX320009,CUST10071,2026-06-12,P2P,Credit,5147.32,Canada,0,CASE0213
TX320709,CUST10071,2026-09-08,Wire,Debit,1165.1,Turkey,1,CASE0213
TX301603,CUST10552,2026-04-18,Cash Deposit,Credit,26676.79,India,0,CASE0214
TX310957,CUST10552,2026-04-09,Card,Credit,6180.62,Mexico,0,CASE0214
TX302464,CUST10552,2026-06-05,P2P,Debit,8031.24,Russia,1,CASE0214
TX303827,CUST10552,2026-06-13,ACH,Credit,13227.39,Canada,0,CASE0214
TX304246,CUST10552,2026-07-18,ACH,Credit,2366.9,Canada,0,CASE0214
TX301222,CUST10552,2026-07-14,Wire,Debit,5879.15,Turkey,1,CASE0214
TX313936,CUST10552,2026-08-26,Cash Deposit,Credit,8533.74,China,0,CASE0214
TX311231,CUST10552,2026-02-07,Wire,Debit,20349.52,Mexico,0,CASE0214
TX307908,CUST10552,2026-02-10,P2P,Debit,6230.14,Turkey,1,CASE0214
TX302444,CUST10552,2026-02-13,Card,Credit,10577.4,Nigeria,1,CASE0214
TX300022,CUST10552,2026-03-13,Cash Deposit,Credit,705.75,United Kingdom,0,CASE0214
TX305893,CUST10552,2026-09-17,Check,Debit,4564.44,Mexico,0,CASE0214
TX303009,CUST10552,2026-07-25,Wire,Credit,11528.67,United States,0,CASE0214
TX308222,CUST10552,2026-05-28,Wire,Credit,6449.82,United Kingdom,0,CASE0214
TX303905,CUST10552,2026-03-13,Cash Deposit,Credit,33222.01,Nigeria,1,CASE0214
TX310661,CUST10552,2026-02-27,P2P,Debit,2737.74,United States,0,CASE0214
TX309476,CUST10552,2026-07-08,Wire,Debit,4599.91,Nigeria,1,CASE0214
TX318450,CUST10552,2026-08-25,Cash Deposit,Credit,4409.86,United Arab Emirates,1,CASE0214
TX316818,CUST10257,2026-07-11,ACH,Credit,2162.13,United Arab Emirates,1,CASE0215
TX310154,CUST10257,2026-05-28,Wire,Credit,6935.3,United States,0,CASE0215
TX310615,CUST10257,2026-07-23,P2P,Credit,2471.58,Turkey,1,CASE0215
TX318732,CUST10257,2026-09-15,Card,Debit,2729.97,United Kingdom,0,CASE0215
TX304045,CUST10257,2026-09-12,Card,Debit,6277.6,United Kingdom,0,CASE0215
TX318051,CUST10257,2026-07-02,ACH,Credit,8618.69,Mexico,0,CASE0215
TX309621,CUST10257,2026-02-13,P2P,Debit,13717.0,United Kingdom,0,CASE0215
TX303953,CUST10257,2026-08-10,Card,Credit,11841.09,Russia,1,CASE0215
TX319327,CUST10257,2026-09-11,Wire,Credit,2056.41,Mexico,0,CASE0215
TX310650,CUST10257,2026-08-27,P2P,Debit,8507.84,United Kingdom,0,CASE0215
TX311523,CUST10257,2026-02-21,P2P,Credit,3022.8,China,0,CASE0215
TX307455,CUST10257,2026-03-18,Wire,Debit,13659.48,Turkey,1,CASE0215
TX309388,CUST10257,2026-09-05,Wire,Credit,5853.61,United Arab Emirates,1,CASE0215
TX306747,CUST10257,2026-09-11,P2P,Debit,15063.57,China,0,CASE0215
TX303172,CUST10257,2026-07-26,Cash Deposit,Debit,791.46,United Arab Emirates,1,CASE0215
TX312160,CUST10257,2026-03-03,Wire,Debit,2699.21,United Kingdom,0,CASE0215
TX310700,CUST10257,2026-07-13,Check,Debit,1646.77,United Arab Emirates,1,CASE0215
TX300578,CUST10257,2026-03-31,ACH,Debit,25809.99,Turkey,1,CASE0215
TX318442,CUST10257,2026-06-22,Wire,Credit,8906.99,Turkey,1,CASE0215
TX306493,CUST10219,2026-07-24,Cash Deposit,Credit,11057.73,United Arab Emirates,1,CASE0216
TX309609,CUST10219,2026-09-26,P2P,Debit,3098.0,Russia,1,CASE0216
TX313326,CUST10219,2026-01-16,Wire,Credit,38534.55,Turkey,1,CASE0216
TX301485,CUST10219,2026-09-24,Check,Debit,6203.48,United States,0,CASE0216
TX321998,CUST10219,2026-06-27,Cash Deposit,Debit,3536.3,Canada,0,CASE0216
TX310959,CUST10219,2026-05-21,Wire,Debit,59331.56,India,0,CASE0216
TX318799,CUST10219,2026-04-16,Cash Withdrawal,Credit,4712.12,Canada,0,CASE0216
TX313783,CUST10219,2026-03-05,ACH,Debit,6248.25,United Kingdom,0,CASE0216
TX320556,CUST10219,2026-01-05,P2P,Credit,22101.1,United Kingdom,0,CASE0216
TX307175,CUST10219,2026-06-18,Check,Credit,6362.0,Russia,1,CASE0216
TX316458,CUST10219,2026-05-22,ACH,Credit,7198.49,Russia,1,CASE0216
TX302955,CUST10219,2026-06-13,P2P,Debit,1409.09,United Kingdom,0,CASE0216
TX304997,CUST10219,2026-06-11,Cash Withdrawal,Credit,1242.75,India,0,CASE0216
TX319056,CUST10219,2026-01-19,Check,Debit,4638.27,Nigeria,1,CASE0216
TX315451,CUST10219,2026-09-16,Cash Withdrawal,Credit,23230.11,Nigeria,1,CASE0216
TX307038,CUST10219,2026-06-13,Check,Debit,4365.65,Russia,1,CASE0216
TX309935,CUST10219,2026-07-13,ACH,Debit,2090.79,China,0,CASE0216
TX319487,CUST10219,2026-02-20,Wire,Debit,13624.62,Mexico,0,CASE0216
TX316618,CUST10219,2026-01-02,ACH,Debit,7042.32,China,0,CASE0216
TX302693,CUST10219,2026-03-21,Cash Withdrawal,Credit,1002.0,Turkey,1,CASE0216
TX303346,CUST10219,2026-01-09,Wire,Debit,22893.73,China,0,CASE0216
TX319020,CUST10219,2026-03-29,Wire,Credit,12085.16,Mexico,0,CASE0216
TX318475,CUST10219,2026-07-06,Card,Debit,10533.0,Nigeria,1,CASE0216
TX308251,CUST10219,2026-04-03,ACH,Credit,1095.63,United Kingdom,0,CASE0216
TX321739,CUST10219,2026-06-25,ACH,Debit,2763.74,Nigeria,1,CASE0216
TX315019,CUST10291,2026-02-06,ACH,Debit,4071.91,United Kingdom,0,CASE0217
TX321127,CUST10291,2026-02-23,Card,Debit,9634.18,United Kingdom,0,CASE0217
TX321341,CUST10291,2026-09-26,Card,Debit,2002.54,Russia,1,CASE0217
TX319400,CUST10291,2026-01-04,ACH,Debit,14534.3,United States,0,CASE0217
TX300946,CUST10291,2026-02-24,ACH,Debit,7564.32,India,0,CASE0217
TX300561,CUST10291,2026-07-22,ACH,Credit,16304.28,United Kingdom,0,CASE0217
TX309399,CUST10291,2026-08-27,Cash Deposit,Credit,5714.1,Russia,1,CASE0217
TX301013,CUST10291,2026-09-10,Cash Deposit,Credit,11103.13,United States,0,CASE0217
TX319689,CUST10291,2026-02-20,Cash Withdrawal,Credit,465.76,Russia,1,CASE0217
TX307235,CUST10291,2026-05-04,Check,Credit,23156.55,Turkey,1,CASE0217
TX304078,CUST10291,2026-06-19,Wire,Credit,8646.95,China,0,CASE0217
TX312243,CUST10291,2026-02-16,Wire,Debit,9186.31,Canada,0,CASE0217
TX305682,CUST10291,2026-08-27,Card,Debit,5713.27,United Arab Emirates,1,CASE0217
TX300574,CUST10291,2026-06-02,ACH,Debit,11837.22,Canada,0,CASE0217
TX302158,CUST10291,2026-08-23,P2P,Credit,11846.94,Mexico,0,CASE0217
TX317919,CUST10291,2026-04-26,Wire,Credit,3842.59,Canada,0,CASE0217
TX306882,CUST10291,2026-02-12,Card,Debit,8368.6,Russia,1,CASE0217
TX305401,CUST10291,2026-06-05,Wire,Debit,13192.27,United States,0,CASE0217
TX315315,CUST10291,2026-09-28,Wire,Debit,4234.04,United States,0,CASE0217
TX315328,CUST10291,2026-04-21,Cash Withdrawal,Debit,27635.62,India,0,CASE0217
TX318996,CUST10291,2026-09-30,Cash Deposit,Credit,7798.98,Russia,1,CASE0217
TX310917,CUST10291,2026-01-03,P2P,Credit,6981.71,China,0,CASE0217
TX315096,CUST10291,2026-08-11,Wire,Credit,9116.03,Nigeria,1,CASE0217
TX315670,CUST10291,2026-01-21,Wire,Debit,2895.57,Mexico,0,CASE0217
TX316499,CUST10291,2026-02-04,Check,Debit,3012.6,United Kingdom,0,CASE0217
TX303992,CUST10415,2026-02-13,ACH,Debit,732.61,United Kingdom,0,CASE0218
TX305927,CUST10415,2026-03-01,Check,Debit,31011.95,Nigeria,1,CASE0218
TX311633,CUST10415,2026-09-21,P2P,Credit,4395.28,United Kingdom,0,CASE0218
TX305640,CUST10415,2026-03-12,Wire,Debit,3674.6,Canada,0,CASE0218
TX314242,CUST10415,2026-04-02,Card,Credit,9363.31,Canada,0,CASE0218
TX301093,CUST10415,2026-08-02,P2P,Debit,2575.36,United States,0,CASE0218
TX306282,CUST10415,2026-08-22,Card,Credit,19070.56,Russia,1,CASE0218
TX317132,CUST10415,2026-08-15,Wire,Credit,2833.32,Russia,1,CASE0218
TX313798,CUST10415,2026-03-01,Check,Debit,31720.57,Canada,0,CASE0218
TX309013,CUST10415,2026-06-24,Wire,Debit,19237.82,India,0,CASE0218
TX304333,CUST10415,2026-01-13,P2P,Credit,15616.5,United States,0,CASE0218
TX302504,CUST10415,2026-06-15,ACH,Credit,12497.3,Turkey,1,CASE0218
TX305636,CUST10415,2026-04-04,P2P,Credit,1922.48,Turkey,1,CASE0218
TX307769,CUST10415,2026-06-01,Check,Debit,3078.02,Canada,0,CASE0218
TX307913,CUST10415,2026-03-13,P2P,Debit,4755.51,Canada,0,CASE0218
TX304258,CUST10415,2026-01-04,Cash Withdrawal,Credit,3151.42,Nigeria,1,CASE0218
TX306773,CUST10415,2026-07-04,P2P,Debit,2123.72,Russia,1,CASE0218
TX318747,CUST10415,2026-06-08,Wire,Debit,12973.7,United States,0,CASE0218
TX319468,CUST10415,2026-08-18,Check,Debit,6460.12,United Kingdom,0,CASE0218
TX307278,CUST10338,2026-08-12,ACH,Credit,256470.44,Nigeria,1,CASE0219
TX310099,CUST10338,2026-05-23,Wire,Debit,37831.35,Canada,0,CASE0219
TX306771,CUST10338,2026-08-09,Cash Deposit,Credit,7313.18,Mexico,0,CASE0219
TX317172,CUST10338,2026-07-06,ACH,Credit,4264.42,China,0,CASE0219
TX320236,CUST10338,2026-02-04,Cash Deposit,Credit,4399.54,China,0,CASE0219
TX302889,CUST10338,2026-04-09,ACH,Credit,2023.72,Turkey,1,CASE0219
TX317464,CUST10338,2026-03-29,ACH,Credit,2382.77,Mexico,0,CASE0219
TX316311,CUST10338,2026-09-05,Card,Credit,6544.58,Canada,0,CASE0219
TX303545,CUST10338,2026-03-15,Wire,Debit,4297.23,Canada,0,CASE0219
TX309765,CUST10338,2026-06-14,Wire,Debit,18093.98,Nigeria,1,CASE0219
TX304960,CUST10338,2026-07-02,ACH,Debit,7132.54,India,0,CASE0219
TX313222,CUST10338,2026-03-09,Check,Debit,5571.42,United States,0,CASE0219
TX305244,CUST10338,2026-01-27,Wire,Credit,16216.89,Turkey,1,CASE0219
TX320217,CUST10338,2026-07-30,Check,Credit,7878.41,United Kingdom,0,CASE0219
TX301937,CUST10338,2026-05-27,ACH,Credit,14357.9,Mexico,0,CASE0219
TX321130,CUST10338,2026-03-31,Wire,Credit,1858.25,Nigeria,1,CASE0219
TX303136,CUST10338,2026-06-20,Cash Deposit,Debit,6876.73,United Kingdom,0,CASE0219
TX314668,CUST10338,2026-04-05,P2P,Credit,2587.84,Nigeria,1,CASE0219
TX317284,CUST10588,2026-07-16,Wire,Credit,10451.86,China,0,CASE0220
TX309710,CUST10588,2026-07-25,Wire,Debit,31229.53,United States,0,CASE0220
TX311395,CUST10588,2026-02-05,Card,Credit,1530.13,Turkey,1,CASE0220
TX315318,CUST10588,2026-01-21,ACH,Debit,1332.0,China,0,CASE0220
TX317634,CUST10588,2026-07-20,P2P,Credit,7003.24,United States,0,CASE0220
TX312385,CUST10588,2026-08-27,P2P,Credit,2587.53,Russia,1,CASE0220
TX309610,CUST10588,2026-04-30,Check,Debit,9050.65,China,0,CASE0220
TX318411,CUST10588,2026-03-29,Cash Deposit,Debit,4471.91,China,0,CASE0220
TX310361,CUST10588,2026-09-04,Wire,Debit,6644.47,Mexico,0,CASE0220
TX318009,CUST10588,2026-09-13,P2P,Debit,19300.99,United Arab Emirates,1,CASE0220
TX315917,CUST10588,2026-09-12,Card,Debit,32728.3,Nigeria,1,CASE0220
TX304509,CUST10588,2026-07-13,ACH,Debit,7039.57,Mexico,0,CASE0220
TX312280,CUST10588,2026-08-26,Cash Deposit,Debit,1706.06,Nigeria,1,CASE0220
TX310538,CUST10588,2026-01-04,Cash Deposit,Credit,12527.88,Turkey,1,CASE0220
TX314466,CUST10588,2026-06-08,Cash Deposit,Credit,13469.9,China,0,CASE0220
TX307775,CUST10588,2026-07-05,Wire,Credit,935.45,United Arab Emirates,1,CASE0220
TX309262,CUST10588,2026-08-14,Wire,Credit,15254.85,Canada,0,CASE0220
TX320007,CUST10588,2026-03-25,P2P,Credit,2592.27,Nigeria,1,CASE0220
TX308499,CUST10588,2026-02-27,P2P,Credit,34336.68,India,0,CASE0220
TX304418,CUST10588,2026-09-03,P2P,Credit,14442.72,Russia,1,CASE0220
TX320743,CUST10588,2026-03-19,Wire,Debit,1751.4,United Arab Emirates,1,CASE0220
TX318112,CUST10588,2026-05-20,P2P,Credit,31450.06,Canada,0,CASE0220
TX314293,CUST10588,2026-01-26,Cash Withdrawal,Debit,4904.62,Russia,1,CASE0220
TX319901,CUST10588,2026-04-10,ACH,Credit,4877.71,Turkey,1,CASE0220
TX301143,CUST10588,2026-01-08,Card,Credit,3482.12,Turkey,1,CASE0220
TX316474,CUST10596,2026-02-07,ACH,Credit,1537.03,Turkey,1,CASE0221
TX306187,CUST10596,2026-09-09,Cash Deposit,Credit,1561.97,India,0,CASE0221
TX310086,CUST10596,2026-09-26,Cash Deposit,Debit,4184.22,United States,0,CASE0221
TX302267,CUST10596,2026-08-04,Wire,Credit,5165.37,Russia,1,CASE0221
TX320638,CUST10596,2026-07-03,P2P,Credit,13260.9,Russia,1,CASE0221
TX306516,CUST10596,2026-04-08,ACH,Credit,2353.71,United Kingdom,0,CASE0221
TX317470,CUST10596,2026-02-13,Wire,Debit,11415.29,Canada,0,CASE0221
TX306411,CUST10596,2026-04-27,Wire,Debit,1893.74,United Kingdom,0,CASE0221
TX320677,CUST10596,2026-02-01,P2P,Debit,21369.64,Mexico,0,CASE0221
TX302229,CUST10596,2026-08-10,ACH,Debit,13270.62,Canada,0,CASE0221
TX316448,CUST10596,2026-02-08,Wire,Credit,2498.89,Mexico,0,CASE0221
TX306314,CUST10596,2026-06-15,Cash Withdrawal,Debit,594.05,Nigeria,1,CASE0221
TX307045,CUST10596,2026-07-08,P2P,Debit,8250.46,China,0,CASE0221
TX301417,CUST10596,2026-02-10,Cash Deposit,Credit,8670.41,Nigeria,1,CASE0221
TX302105,CUST10596,2026-04-21,Cash Deposit,Credit,10472.02,Mexico,0,CASE0221
TX302212,CUST10596,2026-05-07,P2P,Credit,30012.18,United States,0,CASE0221
TX317880,CUST10596,2026-03-18,ACH,Credit,16864.71,Russia,1,CASE0221
TX306440,CUST10596,2026-07-28,ACH,Credit,4755.48,United Kingdom,0,CASE0221
TX321188,CUST10596,2026-04-19,Card,Credit,6145.67,United Kingdom,0,CASE0221
TX315865,CUST10596,2026-06-16,Wire,Credit,1571.34,United Kingdom,0,CASE0221
TX308159,CUST10596,2026-03-13,Wire,Credit,15763.71,Mexico,0,CASE0221
TX303904,CUST10666,2026-07-01,Card,Debit,1054.75,United Arab Emirates,1,CASE0222
TX320416,CUST10666,2026-02-15,Cash Deposit,Debit,1696.66,United Arab Emirates,1,CASE0222
TX304618,CUST10666,2026-09-27,Cash Withdrawal,Credit,12621.57,United States,0,CASE0222
TX306217,CUST10666,2026-08-28,Check,Credit,21572.53,Canada,0,CASE0222
TX306809,CUST10666,2026-07-12,Card,Credit,1564.87,China,0,CASE0222
TX301533,CUST10666,2026-09-14,ACH,Debit,3020.06,Canada,0,CASE0222
TX305615,CUST10666,2026-01-13,Card,Credit,3262.44,China,0,CASE0222
TX313079,CUST10666,2026-09-03,Wire,Debit,1003.36,Nigeria,1,CASE0222
TX305866,CUST10666,2026-05-16,Check,Debit,5144.93,Turkey,1,CASE0222
TX313460,CUST10666,2026-08-22,Check,Credit,13107.42,United Arab Emirates,1,CASE0222
TX317523,CUST10666,2026-08-20,P2P,Debit,5273.7,United Arab Emirates,1,CASE0222
TX304248,CUST10666,2026-08-02,Cash Deposit,Debit,13067.56,India,0,CASE0222
TX300549,CUST10666,2026-06-27,Wire,Credit,9300.3,United Kingdom,0,CASE0222
TX306446,CUST10666,2026-03-30,Wire,Debit,11335.69,Russia,1,CASE0222
TX305350,CUST10666,2026-04-10,Cash Deposit,Credit,29562.9,United Arab Emirates,1,CASE0222
TX313236,CUST10666,2026-01-24,Wire,Credit,3657.52,Russia,1,CASE0222
