transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_country,high_risk_geo_flag
TX315848,CUST10140,2026-01-08,Card,Credit,12717.61,United Kingdom,0
TX315849,CUST10835,2026-06-05,Wire,Credit,1886.04,Mexico,0
TX315850,CUST10441,2026-07-02,Cash Withdrawal,Debit,3521.29,Nigeria,1
TX315851,CUST10734,2026-01-26,Wire,Debit,1644.45,United Kingdom,0
TX315852,CUST10375,2026-07-04,P2P,Credit,3889.65,United Arab Emirates,1
TX315853,CUST10400,2026-01-26,P2P,Credit,15521.04,Russia,1
TX315854,CUST10547,2026-07-30,Card,Debit,16393.18,India,0
TX315855,CUST10573,2026-04-13,Cash Withdrawal,Credit,20873.55,United States,0
TX315856,CUST10898,2026-07-21,Cash Deposit,Debit,14953.08,United Arab Emirates,1
TX315857,CUST10541,2026-01-25,Check,Debit,2062.33,India,0
TX315858,CUST10443,2026-09-13,Wire,Credit,4462.95,United States,0
TX315859,CUST10076,2026-06-18,P2P,Credit,1245.95,Russia,1
TX315860,CUST10533,2026-06-09,Wire,Debit,11920.84,Russia,1
TX315861,CUST10071,2026-01-09,Wire,Debit,4590.26,Mexico,0
TX315862,CUST10050,2026-09-06,Cash Deposit,Debit,1901.58,United Arab Emirates,1
TX315863,CUST10617,2026-02-13,Wire,Credit,3487.89,United Kingdom,0
TX315864,CUST10437,2026-01-22,Wire,Credit,3300.34,Russia,1
TX315865,CUST10596,2026-06-16,Wire,Credit,1571.34,United Kingdom,0
TX315866,CUST10142,2026-08-18,Cash Withdrawal,Debit,2711.75,India,0
TX315867,CUST10251,2026-01-25,Card,Credit,2586.31,China,0
TX315868,CUST10539,2026-01-24,Card,Debit,16400.79,Russia,1
TX315869,CUST10621,2026-05-03,ACH,Debit,1817.56,Turkey,1
TX315870,CUST10068,2026-07-26,P2P,Credit,1500.41,Turkey,1
TX315871,CUST10680,2026-08-30,Card,Credit,7408.83,United Kingdom,0
TX315872,CUST10443,2026-06-14,Check,Credit,5717.87,Nigeria,1
TX315873,CUST10746,2026-05-27,Wire,Debit,4501.93,Nigeria,1
TX315874,CUST10230,2026-04-16,Wire,Credit,1239.24,India,0
TX315875,CUST10887,2026-03-20,Wire,Credit,3754.65,Turkey,1
TX315876,CUST10519,2026-01-18,Wire,Debit,7775.42,Russia,1
TX315877,CUST10898,2026-02-20,Cash Withdrawal,Debit,2576.54,Mexico,0
TX315878,CUST10824,2026-03-15,Wire,Credit,6757.59,United Arab Emirates,1
TX315879,CUST10088,2026-09-27,Check,Credit,37477.24,Mexico,0
TX315880,CUST10116,2026-06-15,Cash Withdrawal,Debit,9716.39,United Kingdom,0
TX315881,CUST10408,2026-01-16,P2P,Credit,4259.77,Nigeria,1
TX315882,CUST10641,2026-02-06,ACH,Debit,6664.05,China,0
TX315883,CUST10528,2026-08-30,Card,Debit,4664.65,Turkey,1
TX315884,CUST10170,2026-06-02,Card,Debit,2940.75,United States,0
TX315885,CUST10602,2026-09-11,Cash Deposit,Debit,15955.07,Nigeria,1
TX315886,CUST10391,2026-02-23,ACH,Debit,2293.65,Russia,1
TX315887,CUST10531,2026-06-07,Check,Credit,3175.19,India,0
TX315888,CUST10363,2026-08-17,Cash Deposit,Debit,4913.22,United Arab Emirates,1
TX315889,CUST10547,2026-09-21,Check,Credit,13335.3,United States,0
TX315890,CUST10044,2026-04-24,P2P,Credit,3596.88,China,0
TX315891,CUST10763,2026-09-12,P2P,Debit,2933.53,Mexico,0
TX315892,CUST10719,2026-06-07,P2P,Credit,11366.41,United Kingdom,0
TX315893,CUST10590,2026-06-22,ACH,Debit,4156.12,Mexico,0
TX315894,CUST10832,2026-02-14,Card,Debit,6355.2,China,0
TX315895,CUST10350,2026-07-02,ACH,Debit,7469.23,United States,0
TX315896,CUST10282,2026-06-22,Cash Withdrawal,Credit,781.78,United States,0
TX315897,CUST10401,2026-04-13,Cash Withdrawal,Credit,1426.78,Mexico,0
TX315898,CUST10737,2026-01-31,Cash Deposit,Credit,16991.75,Mexico,0
TX315899,CUST10610,2026-04-14,Cash Deposit,Debit,9274.9,United States,0
TX315900,CUST10521,2026-04-05,Cash Deposit,Credit,4115.48,United States,0
TX315901,CUST10208,2026-06-30,Check,Debit,3629.03,Turkey,1
TX315902,CUST10840,2026-04-18,Cash Deposit,Credit,1389.77,India,0
TX315903,CUST10561,2026-02-19,Card,Debit,93933.25,China,0
TX315904,CUST10705,2026-05-17,P2P,Credit,3709.67,Russia,1
TX315905,CUST10131,2026-05-11,Card,Debit,6969.17,Nigeria,1
TX315906,CUST10872,2026-08-21,Card,Credit,2165.97,Nigeria,1
TX315907,CUST10109,2026-07-06,P2P,Credit,840.83,Nigeria,1
TX315908,CUST10192,2026-08-25,ACH,Credit,17619.51,Russia,1
TX315909,CUST10512,2026-01-25,ACH,Debit,37962.37,United States,0
TX315910,CUST10320,2026-06-08,P2P,Credit,61274.74,United Kingdom,0
TX315911,CUST10566,2026-04-21,Check,Credit,17608.04,Nigeria,1
TX315912,CUST10375,2026-09-27,Card,Credit,9447.51,Canada,0
TX315913,CUST10848,2026-09-05,ACH,Debit,5073.95,Turkey,1
TX315914,CUST10465,2026-06-16,Cash Deposit,Debit,24630.9,Russia,1
TX315915,CUST10744,2026-01-03,P2P,Debit,1004.69,Mexico,0
TX315916,CUST10802,2026-03-19,Wire,Credit,3256.16,Russia,1
TX315917,CUST10588,2026-09-12,Card,Debit,32728.3,Nigeria,1
TX315918,CUST10898,2026-03-04,P2P,Debit,3490.39,United Kingdom,0
TX315919,CUST10353,2026-03-17,Card,Debit,3791.18,United Arab Emirates,1
TX315920,CUST10208,2026-02-02,Cash Withdrawal,Credit,3861.44,Nigeria,1
TX315921,CUST10499,2026-05-21,Cash Withdrawal,Credit,4650.57,China,0
TX315922,CUST10613,2026-03-20,ACH,Credit,4609.9,Canada,0
TX315923,CUST10119,2026-05-06,ACH,Credit,6308.36,Mexico,0
TX315924,CUST10467,2026-04-26,Wire,Credit,5161.53,China,0
TX315925,CUST10159,2026-05-24,Cash Deposit,Credit,2688.46,Russia,1
TX315926,CUST10604,2026-01-26,ACH,Credit,10188.42,Mexico,0
TX315927,CUST10396,2026-03-16,P2P,Debit,2566.85,United Arab Emirates,1
TX315928,CUST10005,2026-09-15,Check,Debit,12186.08,United Arab Emirates,1
TX315929,CUST10346,2026-02-28,P2P,Debit,11098.18,United Arab Emirates,1
TX315930,CUST10860,2026-02-17,P2P,Debit,12756.33,India,0
TX315931,CUST10837,2026-09-22,Wire,Credit,5755.02,United Arab Emirates,1
TX315932,CUST10811,2026-07-28,Card,Credit,18167.23,United States,0
TX315933,CUST10247,2026-03-09,Card,Debit,5070.31,China,0
TX315934,CUST10547,2026-02-01,Cash Withdrawal,Credit,9449.13,United Kingdom,0
TX315935,CUST10658,2026-04-16,Cash Withdrawal,Debit,20275.34,Nigeria,1
TX315936,CUST10109,2026-05-05,P2P,Credit,3936.09,Turkey,1
TX315937,CUST10567,2026-04-18,Card,Credit,16815.52,Mexico,0
TX315938,CUST10671,2026-06-21,Cash Deposit,Credit,2872.33,United States,0
TX315939,CUST10056,2026-05-22,Check,Debit,3152.12,Russia,1
TX315940,CUST10052,2026-07-14,Cash Deposit,Credit,7872.85,Mexico,0
TX315941,CUST10893,2026-07-15,Wire,Credit,8865.55,Turkey,1
TX315942,CUST10304,2026-01-21,Card,Debit,1136.06,China,0
TX315943,CUST10075,2026-04-14,Card,Credit,3857.67,Canada,0
TX315944,CUST10653,2026-09-27,Wire,Debit,34255.03,Nigeria,1
TX315945,CUST10151,2026-05-29,Check,Credit,17397.49,Russia,1
TX315946,CUST10217,2026-03-05,Wire,Credit,21934.18,Russia,1
TX315947,CUST10285,2026-06-05,Wire,Debit,8872.82,United States,0
TX315948,CUST10052,2026-06-22,Wire,Credit,6689.88,Nigeria,1
TX315949,CUST10124,2026-05-14,Cash Deposit,Credit,9480.39,United Arab Emirates,1
TX315950,CUST10748,2026-08-13,Wire,Debit,2434.88,Russia,1
TX315951,CUST10167,2026-08-22,ACH,Debit,1750.49,United States,0
TX315952,CUST10001,2026-01-15,ACH,Credit,23768.67,United Arab Emirates,1
TX315953,CUST10073,2026-01-19,Card,Debit,17302.43,Russia,1
TX315954,CUST10749,2026-09-06,Cash Withdrawal,Credit,4332.28,United Kingdom,0
TX315955,CUST10669,2026-07-11,ACH,Credit,8070.5,United Kingdom,0
TX315956,CUST10361,2026-09-15,Cash Deposit,Credit,83247.9,United States,0
TX315957,CUST10449,2026-05-11,Check,Debit,6270.36,United Kingdom,0
TX315958,CUST10476,2026-07-31,Cash Deposit,Credit,12369.41,Mexico,0
TX315959,CUST10024,2026-06-02,ACH,Debit,4717.36,United Kingdom,0
TX315960,CUST10660,2026-09-08,Wire,Credit,7389.19,India,0
TX315961,CUST10768,2026-07-15,Cash Deposit,Debit,3571.17,India,0
TX315962,CUST10082,2026-03-26,ACH,Credit,4378.47,United States,0
TX315963,CUST10036,2026-09-23,Check,Debit,7666.91,Mexico,0
TX315964,CUST10436,2026-02-16,Cash Deposit,Debit,4969.16,Turkey,1
TX315965,CUST10125,2026-05-22,Cash Deposit,Credit,5861.68,Turkey,1
TX315966,CUST10631,2026-02-24,P2P,Credit,30636.3,China,0
TX315967,CUST10716,2026-09-28,P2P,Debit,15751.27,Nigeria,1
TX315968,CUST10074,2026-04-04,ACH,Credit,1351.08,United Arab Emirates,1
TX315969,CUST10331,2026-03-18,Check,Debit,2419.88,Turkey,1
TX315970,CUST10494,2026-02-26,Cash Deposit,Debit,42376.03,Turkey,1
TX315971,CUST10749,2026-02-03,Wire,Credit,31026.79,Russia,1
TX315972,CUST10203,2026-07-28,Cash Withdrawal,Debit,11466.62,Russia,1
TX315973,CUST10850,2026-08-27,Card,Credit,2119.02,Nigeria,1
TX315974,CUST10840,2026-04-14,ACH,Debit,2679.64,United Arab Emirates,1
TX315975,CUST10672,2026-08-11,Check,Debit,3038.88,Nigeria,1
TX315976,CUST10443,2026-01-19,P2P,Credit,3301.67,Mexico,0
TX315977,CUST10260,2026-09-19,ACH,Credit,3620.62,United Arab Emirates,1
TX315978,CUST10701,2026-09-15,P2P,Credit,1985.37,United Arab Emirates,1
TX315979,CUST10644,2026-07-09,Wire,Debit,6403.91,Russia,1
TX315980,CUST10179,2026-03-17,Wire,Debit,1886.01,Turkey,1
TX315981,CUST10355,2026-05-11,Cash Withdrawal,Debit,2656.74,United States,0
TX315982,CUST10396,2026-09-05,Check,Debit,18740.05,United Kingdom,0
TX315983,CUST10624,2026-01-20,Wire,Debit,26147.34,Nigeria,1
TX315984,CUST10585,2026-05-14,Cash Deposit,Debit,4144.77,United Kingdom,0
TX315985,CUST10360,2026-06-18,Check,Debit,7816.62,United Arab Emirates,1
TX315986,CUST10199,2026-04-20,P2P,Credit,6432.41,India,0
TX315987,CUST10455,2026-08-02,Check,Debit,14977.19,United States,0
TX315988,CUST10134,2026-06-04,P2P,Debit,2057.32,India,0
TX315989,CUST10331,2026-05-30,Wire,Debit,1303.85,Turkey,1
TX315990,CUST10351,2026-08-05,ACH,Credit,7866.37,India,0
TX315991,CUST10461,2026-05-24,ACH,Debit,4764.11,Nigeria,1
TX315992,CUST10564,2026-09-24,Card,Debit,2024.79,United Arab Emirates,1
TX315993,CUST10437,2026-01-01,P2P,Credit,5950.35,United Arab Emirates,1
TX315994,CUST10070,2026-01-18,Wire,Credit,1922.39,India,0
TX315995,CUST10534,2026-09-11,Card,Debit,20836.71,Russia,1
TX315996,CUST10780,2026-09-22,Cash Withdrawal,Debit,16158.33,Mexico,0
TX315997,CUST10606,2026-06-05,Wire,Debit,3300.77,Canada,0
TX315998,CUST10151,2026-01-01,ACH,Credit,7306.66,Mexico,0
TX315999,CUST10443,2026-01-07,Cash Deposit,Credit,4277.06,United Arab Emirates,1
TX316000,CUST10682,2026-01-10,Check,Debit,11625.1,India,0
TX316001,CUST10753,2026-06-06,Check,Debit,13641.88,Turkey,1
TX316002,CUST10699,2026-01-07,Cash Withdrawal,Debit,3280.04,United States,0
TX316003,CUST10175,2026-09-04,Wire,Debit,11464.94,Nigeria,1
TX316004,CUST10348,2026-05-26,ACH,Debit,1535.07,United States,0
TX316005,CUST10819,2026-06-24,Card,Credit,660.21,Mexico,0
TX316006,CUST10846,2026-05-17,Wire,Credit,2070.76,United States,0
TX316007,CUST10847,2026-07-21,Wire,Credit,11824.11,China,0
TX316008,CUST10195,2026-03-10,ACH,Debit,6777.48,Nigeria,1
TX316009,CUST10274,2026-01-18,Cash Deposit,Debit,6240.7,China,0
TX316010,CUST10550,2026-09-14,ACH,Debit,71777.84,China,0
TX316011,CUST10638,2026-05-11,ACH,Debit,1401.44,Turkey,1
TX316012,CUST10161,2026-01-06,Wire,Credit,6022.47,India,0
TX316013,CUST10263,2026-08-14,Check,Credit,7539.35,India,0
TX316014,CUST10374,2026-04-15,Card,Debit,24673.47,Mexico,0
TX316015,CUST10147,2026-05-01,Wire,Debit,1599.17,India,0
TX316016,CUST10518,2026-07-23,Cash Withdrawal,Credit,2178.04,Canada,0
TX316017,CUST10053,2026-05-15,ACH,Debit,6962.68,United States,0
TX316018,CUST10438,2026-01-29,Check,Credit,2580.5,Canada,0
TX316019,CUST10394,2026-04-18,Cash Deposit,Credit,2823.6,India,0
TX316020,CUST10688,2026-04-04,Card,Credit,12503.68,India,0
TX316021,CUST10816,2026-04-24,Cash Deposit,Debit,29895.26,Russia,1
TX316022,CUST10337,2026-03-22,Wire,Credit,3133.67,Nigeria,1
TX316023,CUST10489,2026-02-13,Cash Withdrawal,Debit,8277.98,Turkey,1
TX316024,CUST10075,2026-07-27,P2P,Credit,12731.94,Turkey,1
TX316025,CUST10830,2026-09-11,Wire,Credit,6176.08,India,0
TX316026,CUST10743,2026-01-15,P2P,Debit,12146.18,Russia,1
TX316027,CUST10287,2026-01-06,Wire,Credit,15259.36,China,0
TX316028,CUST10218,2026-02-24,P2P,Debit,13923.31,China,0
TX316029,CUST10600,2026-07-16,Wire,Credit,1559.54,Russia,1
TX316030,CUST10781,2026-05-30,Cash Withdrawal,Credit,20387.0,Canada,0
TX316031,CUST10490,2026-03-02,ACH,Debit,2992.42,Turkey,1
TX316032,CUST10562,2026-07-16,Wire,Debit,7116.22,Nigeria,1
TX316033,CUST10056,2026-05-16,Wire,Debit,10893.58,Russia,1
TX316034,CUST10296,2026-09-24,ACH,Credit,52500.59,United Arab Emirates,1
TX316035,CUST10121,2026-08-15,Card,Credit,10172.37,United States,0
TX316036,CUST10644,2026-09-17,Wire,Credit,2292.53,Nigeria,1
TX316037,CUST10387,2026-06-07,Check,Debit,1952.41,Canada,0
TX316038,CUST10246,2026-06-19,ACH,Debit,21836.29,United Kingdom,0
TX316039,CUST10896,2026-06-25,Wire,Debit,4403.13,United States,0
TX316040,CUST10533,2026-09-04,Card,Credit,2264.8,United Arab Emirates,1
TX316041,CUST10147,2026-08-27,Cash Deposit,Credit,8125.2,United Arab Emirates,1
TX316042,CUST10050,2026-07-19,Cash Withdrawal,Credit,3550.62,Canada,0
TX316043,CUST10452,2026-05-15,ACH,Credit,14817.44,Nigeria,1
TX316044,CUST10874,2026-09-10,Card,Credit,1758.9,Turkey,1
TX316045,CUST10115,2026-09-03,ACH,Credit,13347.13,India,0
TX316046,CUST10806,2026-02-08,Wire,Debit,12470.87,India,0
TX316047,CUST10548,2026-01-02,P2P,Debit,757.92,Russia,1
TX316048,CUST10768,2026-07-09,ACH,Credit,31399.72,United Kingdom,0
TX316049,CUST10483,2026-03-20,Cash Deposit,Debit,8350.93,Russia,1
TX316050,CUST10149,2026-01-16,Wire,Debit,8217.06,Nigeria,1
TX316051,CUST10789,2026-07-18,ACH,Debit,7300.0,Turkey,1
TX316052,CUST10873,2026-06-11,Wire,Credit,7347.98,United Arab Emirates,1
TX316053,CUST10407,2026-05-22,P2P,Credit,4739.54,United Kingdom,0
TX316054,CUST10764,2026-07-08,ACH,Debit,7093.63,Canada,0
TX316055,CUST10367,2026-09-04,Wire,Credit,1846.5,Turkey,1
TX316056,CUST10464,2026-03-23,P2P,Debit,1042.68,Russia,1
TX316057,CUST10883,2026-06-27,ACH,Credit,584.53,United Arab Emirates,1
TX316058,CUST10852,2026-01-13,Check,Debit,5763.86,United Arab Emirates,1
TX316059,CUST10401,2026-07-16,P2P,Credit,6870.32,United Arab Emirates,1
TX316060,CUST10603,2026-01-14,ACH,Debit,3297.28,Nigeria,1
TX316061,CUST10139,2026-05-07,Card,Debit,3145.57,Nigeria,1
TX316062,CUST10530,2026-02-03,Card,Debit,933.98,Mexico,0
TX316063,CUST10483,2026-08-15,ACH,Debit,7902.96,China,0
TX316064,CUST10298,2026-08-11,Cash Deposit,Credit,4046.13,China,0
TX316065,CUST10131,2026-05-18,ACH,Credit,8700.55,India,0
TX316066,CUST10136,2026-07-27,Cash Deposit,Debit,5797.35,Canada,0
TX316067,CUST10431,2026-08-28,ACH,Debit,19650.75,United Kingdom,0
TX316068,CUST10024,2026-08-18,Wire,Debit,12991.26,Turkey,1
TX316069,CUST10162,2026-08-23,P2P,Credit,9540.4,Canada,0
TX316070,CUST10549,2026-09-03,Check,Credit,13861.84,United Arab Emirates,1
TX316071,CUST10462,2026-05-13,ACH,Credit,848.41,Mexico,0
TX316072,CUST10702,2026-02-26,Card,Credit,5083.36,United Arab Emirates,1
TX316073,CUST10653,2026-06-27,Cash Withdrawal,Credit,12894.2,China,0
TX316074,CUST10385,2026-05-10,Check,Credit,5928.05,India,0
TX316075,CUST10408,2026-02-06,Wire,Credit,3388.66,United Kingdom,0
TX316076,CUST10689,2026-03-28,Check,Credit,1704.68,China,0
TX316077,CUST10534,2026-09-19,Cash Withdrawal,Debit,2484.47,Canada,0
TX316078,CUST10171,2026-01-29,Card,Credit,11394.96,United Kingdom,0
TX316079,CUST10240,2026-07-19,Wire,Credit,8559.05,Canada,0
TX316080,CUST10008,2026-06-07,Card,Credit,6116.18,United States,0
TX316081,CUST10667,2026-05-01,Wire,Credit,28414.21,India,0
TX316082,CUST10197,2026-01-28,P2P,Credit,12207.59,India,0
TX316083,CUST10359,2026-07-04,Cash Withdrawal,Debit,4021.89,India,0
TX316084,CUST10595,2026-05-01,Check,Debit,3734.88,Russia,1
TX316085,CUST10379,2026-01-03,Cash Withdrawal,Credit,2893.14,Russia,1
TX316086,CUST10551,2026-03-02,Wire,Debit,50488.46,United Kingdom,0
TX316087,CUST10670,2026-01-15,ACH,Credit,8127.63,United Arab Emirates,1
TX316088,CUST10559,2026-08-31,ACH,Credit,2268.28,Turkey,1
TX316089,CUST10366,2026-07-10,Cash Withdrawal,Debit,9322.74,Russia,1
TX316090,CUST10827,2026-09-25,Cash Deposit,Credit,6840.92,India,0
TX316091,CUST10574,2026-04-14,Card,Credit,9608.29,United Arab Emirates,1
TX316092,CUST10712,2026-05-13,Wire,Credit,6758.17,India,0
TX316093,CUST10649,2026-07-27,Check,Debit,3534.23,United States,0
TX316094,CUST10006,2026-06-24,Wire,Debit,8623.31,United Arab Emirates,1
TX316095,CUST10665,2026-05-20,Wire,Debit,16834.36,United Kingdom,0
TX316096,CUST10120,2026-01-01,P2P,Credit,6905.06,Canada,0
TX316097,CUST10359,2026-05-04,Check,Debit,4370.03,India,0
TX316098,CUST10101,2026-07-08,P2P,Debit,11371.58,India,0
TX316099,CUST10607,2026-05-09,Cash Deposit,Debit,1388.92,China,0
TX316100,CUST10367,2026-05-22,Cash Withdrawal,Debit,2357.43,United Kingdom,0
TX316101,CUST10558,2026-08-24,Cash Withdrawal,Credit,1985.77,Turkey,1
TX316102,CUST10634,2026-04-22,Cash Deposit,Credit,5005.43,Mexico,0
TX316103,CUST10510,2026-06-23,Cash Deposit,Debit,8803.11,United Arab Emirates,1
TX316104,CUST10340,2026-01-23,Cash Withdrawal,Debit,16157.58,Nigeria,1
TX316105,CUST10033,2026-08-10,ACH,Credit,8146.23,Turkey,1
TX316106,CUST10882,2026-03-17,P2P,Credit,90768.51,Mexico,0
TX316107,CUST10755,2026-01-31,ACH,Debit,17489.35,United States,0
TX316108,CUST10541,2026-02-18,Cash Deposit,Credit,9189.93,China,0
TX316109,CUST10009,2026-05-24,Wire,Credit,3077.27,Nigeria,1
TX316110,CUST10320,2026-07-15,Wire,Debit,16282.25,India,0
TX316111,CUST10303,2026-09-12,Wire,Debit,5183.47,Canada,0
TX316112,CUST10897,2026-09-02,ACH,Debit,774.66,India,0
TX316113,CUST10869,2026-08-16,Cash Withdrawal,Credit,2473.29,United Arab Emirates,1
TX316114,CUST10137,2026-08-26,Wire,Credit,703.52,Russia,1
TX316115,CUST10811,2026-01-28,Wire,Credit,1027.64,United States,0
TX316116,CUST10787,2026-05-30,Card,Credit,8136.15,United Kingdom,0
TX316117,CUST10115,2026-08-27,Cash Deposit,Debit,4267.58,Mexico,0
TX316118,CUST10842,2026-05-17,Check,Credit,9776.72,China,0
TX316119,CUST10206,2026-08-13,Cash Deposit,Debit,5668.65,United Kingdom,0
TX316120,CUST10542,2026-03-22,P2P,Debit,35798.1,Nigeria,1
TX316121,CUST10439,2026-06-08,Card,Credit,6340.62,Nigeria,1
TX316122,CUST10467,2026-03-23,Cash Deposit,Debit,6123.41,United Kingdom,0
TX316123,CUST10509,2026-07-03,ACH,Credit,2977.17,United States,0
TX316124,CUST10076,2026-04-15,ACH,Credit,39409.66,Canada,0
TX316125,CUST10793,2026-07-07,P2P,Credit,5608.9,United States,0
TX316126,CUST10772,2026-09-11,Card,Credit,5998.19,Turkey,1
TX316127,CUST10847,2026-03-09,ACH,Debit,6620.84,Canada,0
TX316128,CUST10241,2026-05-24,Wire,Credit,4894.38,Nigeria,1
TX316129,CUST10388,2026-03-24,ACH,Debit,3850.24,United Kingdom,0
TX316130,CUST10877,2026-07-15,ACH,Debit,3244.91,Mexico,0
TX316131,CUST10512,2026-04-16,Cash Deposit,Debit,12143.69,Nigeria,1
TX316132,CUST10655,2026-06-10,P2P,Debit,3630.81,Turkey,1
TX316133,CUST10801,2026-09-20,Wire,Credit,1582.34,Russia,1
TX316134,CUST10337,2026-04-19,P2P,Credit,8648.11,Turkey,1
TX316135,CUST10015,2026-05-17,Card,Debit,2107.22,United States,0
TX316136,CUST10727,2026-03-18,Wire,Credit,9125.9,United Kingdom,0
TX316137,CUST10057,2026-09-04,Cash Withdrawal,Credit,14166.54,Turkey,1
TX316138,CUST10485,2026-05-02,Cash Deposit,Credit,45361.55,United Arab Emirates,1
TX316139,CUST10064,2026-07-12,Card,Debit,2956.67,Nigeria,1
TX316140,CUST10130,2026-07-29,ACH,Credit,2777.77,Nigeria,1
TX316141,CUST10636,2026-09-04,Cash Deposit,Debit,4650.82,Turkey,1
TX316142,CUST10564,2026-03-12,Wire,Debit,4133.91,United Kingdom,0
TX316143,CUST10034,2026-02-23,Wire,Credit,557.02,United Arab Emirates,1
TX316144,CUST10042,2026-04-07,ACH,Credit,3245.45,Nigeria,1
TX316145,CUST10645,2026-02-26,Cash Deposit,Credit,12601.32,United Kingdom,0
TX316146,CUST10038,2026-09-27,Card,Credit,3016.01,India,0
TX316147,CUST10328,2026-06-26,Check,Debit,15670.82,Mexico,0
TX316148,CUST10185,2026-01-22,Cash Deposit,Credit,1639.67,Mexico,0
TX316149,CUST10554,2026-04-25,P2P,Credit,481.09,United States,0
TX316150,CUST10181,2026-01-14,ACH,Debit,4810.67,China,0
TX316151,CUST10139,2026-02-15,Cash Withdrawal,Debit,5930.59,Russia,1
TX316152,CUST10001,2026-02-27,Check,Debit,944.9,United States,0
TX316153,CUST10107,2026-05-28,P2P,Credit,7960.3,Canada,0
TX316154,CUST10320,2026-06-07,Card,Debit,2103.32,Turkey,1
TX316155,CUST10120,2026-08-20,Wire,Credit,5015.85,Turkey,1
TX316156,CUST10717,2026-07-31,ACH,Credit,2697.35,Turkey,1
TX316157,CUST10862,2026-08-30,P2P,Credit,1904.91,Turkey,1
TX316158,CUST10095,2026-02-09,Wire,Credit,2034.08,India,0
TX316159,CUST10725,2026-09-25,ACH,Credit,29086.56,Nigeria,1
TX316160,CUST10607,2026-07-11,P2P,Credit,27472.57,Canada,0
TX316161,CUST10626,2026-08-11,Cash Withdrawal,Credit,5407.42,Turkey,1
TX316162,CUST10692,2026-07-19,P2P,Debit,9787.09,India,0
TX316163,CUST10747,2026-03-16,Wire,Credit,2480.53,Turkey,1
TX316164,CUST10672,2026-02-02,Card,Debit,2625.03,Canada,0
TX316165,CUST10768,2026-02-01,P2P,Debit,34802.59,United Arab Emirates,1
TX316166,CUST10282,2026-05-13,Wire,Credit,22386.98,Turkey,1
TX316167,CUST10830,2026-09-25,ACH,Debit,3979.33,China,0
TX316168,CUST10066,2026-08-16,Wire,Debit,3997.47,United States,0
TX316169,CUST10119,2026-03-02,P2P,Debit,12939.15,Canada,0
TX316170,CUST10327,2026-03-09,Card,Credit,5536.64,China,0
TX316171,CUST10092,2026-04-18,Check,Credit,6767.93,United Kingdom,0
TX316172,CUST10509,2026-06-13,Cash Withdrawal,Debit,5509.13,Canada,0
TX316173,CUST10191,2026-01-11,Card,Credit,3637.33,Mexico,0
TX316174,CUST10427,2026-02-27,ACH,Debit,3795.38,India,0
TX316175,CUST10549,2026-07-14,Check,Debit,1554.72,United Kingdom,0
TX316176,CUST10708,2026-09-25,Check,Debit,3882.51,Mexico,0
TX316177,CUST10262,2026-08-31,Wire,Credit,7632.59,United Kingdom,0
TX316178,CUST10738,2026-04-22,Check,Credit,4952.64,United Kingdom,0
TX316179,CUST10645,2026-06-29,Wire,Credit,12262.04,Mexico,0
TX316180,CUST10657,2026-01-12,Wire,Debit,2956.75,United States,0
TX316181,CUST10070,2026-06-26,P2P,Credit,15053.4,Canada,0
TX316182,CUST10491,2026-01-14,Check,Credit,4660.6,China,0
TX316183,CUST10308,2026-08-06,ACH,Debit,4956.21,United Arab Emirates,1
TX316184,CUST10882,2026-05-27,Wire,Credit,20134.72,Russia,1
TX316185,CUST10811,2026-03-07,ACH,Debit,11852.76,United Arab Emirates,1
TX316186,CUST10560,2026-07-24,ACH,Credit,12581.61,China,0
TX316187,CUST10337,2026-09-27,Check,Credit,8520.3,United Arab Emirates,1
TX316188,CUST10568,2026-05-28,Wire,Debit,24756.07,United States,0
TX316189,CUST10475,2026-04-23,ACH,Credit,10654.23,India,0
TX316190,CUST10281,2026-09-19,ACH,Credit,15789.95,United States,0
TX316191,CUST10643,2026-03-14,P2P,Credit,3259.21,India,0
TX316192,CUST10157,2026-08-18,Check,Debit,480.78,India,0
TX316193,CUST10542,2026-07-02,ACH,Debit,16689.15,Turkey,1
TX316194,CUST10175,2026-06-15,Card,Credit,26215.4,United States,0
TX316195,CUST10575,2026-07-07,ACH,Credit,1326.36,Mexico,0
TX316196,CUST10182,2026-08-22,P2P,Debit,8827.98,China,0
TX316197,CUST10600,2026-05-14,Cash Withdrawal,Debit,4590.04,Turkey,1
TX316198,CUST10707,2026-02-06,ACH,Credit,4111.39,Russia,1
TX316199,CUST10129,2026-08-18,ACH,Credit,1036.8,Nigeria,1
TX316200,CUST10134,2026-06-30,Wire,Debit,1604.34,India,0
TX316201,CUST10086,2026-04-11,ACH,Credit,9529.27,United Arab Emirates,1
TX316202,CUST10802,2026-01-24,P2P,Credit,2208.68,United States,0
TX316203,CUST10458,2026-01-24,P2P,Credit,20203.18,Nigeria,1
TX316204,CUST10484,2026-01-24,ACH,Debit,7019.95,United Kingdom,0
TX316205,CUST10658,2026-09-28,Cash Deposit,Debit,12175.43,Nigeria,1
TX316206,CUST10431,2026-05-28,ACH,Credit,4053.62,United States,0
TX316207,CUST10574,2026-06-20,Cash Withdrawal,Credit,10003.77,United Arab Emirates,1
TX316208,CUST10866,2026-01-13,ACH,Debit,3377.85,Nigeria,1
